przeciw	prep		4		przyimek przyłączający nazwę stanu rzeczy, której istnienie jest zagrożone	Wykroczenia przeciw porządkowi i spokojowi publicznemu podlegają karze.
przeciw	prep		5		przyimek przyłączający nazwę osoby lub grupy osób, z którą inna osoba lub grupa osób współzawodniczy	Dwie drużyny dziennikarzy mają walczyć przeciw sobie o puchar prezydenta miasta.
przeciw	prep		6		przyimek wraz z przyłączanym rzeczownikiem komunikujący o kierunku ruchu odwrotnym do kierunku zjawiska nazywanego przez ten rzeczownik	 Łódź z trudem płynęła przeciw prądowi rzeki.
przeciwko	prep				zobacz „przeciw” 	
przed	prep		1		przyimek komunikujący, że osoba lub rzecz znajduje się lub została umieszczona po tej samej stronie danego obiektu co obserwator albo bliżej przodu tego obiektu niż tyłu	Samochód zatrzymał się przed gmachem.
przed	prep		2		przyimek komunikujący, że osoba lub rzecz znajduje się lub została umieszczona bliżej początku czegoś albo wyżej w jakiejś hierarchii niż obiekt, o którym mowa	Piotr stał w kolejce przed Adamem.
przed	prep		3		przyimek wraz z użytym po nim rzeczownikiem nazywający zdarzenie, względem którego stan rzeczy, o którym mowa w zdaniu, nastąpił wcześniej	Wszystkie ptaki gromadziły się tu przed odlotem.
przed	prep		4		przyimek wprowadzający określenie czasu, jaki upłynął od momentu zajścia danego zdarzenia	Statek odpłynął przed godziną.
przed	prep		5		przyimek wprowadzający nazwę osoby, rzeczy lub zjawiska, z którymi ktoś chce uniknąć kontaktu	Zasłoniła twarz przed wiatrem.
przed	prep		6		przyimek wprowadzający określenie adresata lub świadka czyjejś wypowiedzi	Wyżaliła się przed babcią.
przed	prep		7		przyimek komunikujący, że dane zdarzenie ma miejsce w obecności ważnej osoby lub grupy osób	Rozprawa odbyła się przed kolegium do spraw wykroczeń.
przez	prep		1		przyimek występujący w zdaniu komunikującym, że ktoś lub coś przechodzi lub przedostaje się z jednej strony danego obiektu na drugą	Do domu wracała przez park. Droga prowadziła przez most.
przez	prep		2		przyimek przyłączający określenie grupy osób, rzeczy lub masy czegoś, które znajdują się na drodze czyjegoś ruchu i wymagają pokonania	Brnęli przez śnieg w stronę schroniska.
przez	prep		3		przyimek przyłączający nazwę rzeczy, która oddziela dwie sąsiadujące ze sobą części przestrzeni	Słyszałam przez drzwi waszą rozmowę.
przez	prep		4		przyimek przyłączający określenie stanów rzeczy, w których ktoś uczestniczył lub które przeżył	Przeszedł przez życie cicho i spokojnie.
przez	prep		5		przyimek wraz z przyłączanym rzeczownikiem komunikujący czas trwania zdarzenia, o którym jest mowa	Rozmawiali przez chwilę.
przez	prep		6		przyimek wprowadzający element zajmujący miejsce pośrednie w szeregu złożonym z co najmniej trzech elementów	Układ niżowy ciągnął się od Skandynawii przez Morze Północne po Wyspy Brytyjskie.
przez	prep		7		przyimek komunikujący, że cała powierzchnia jakiejś rzeczy lub części ciała ma daną cechę albo że cała podlega danej czynności	Głęboka szrama przechodziła mu przez czoło.
przez	prep		8		przyimek przyłączający określenie wykonawcy lub sprawcy czynności	Omawiano poprawki zgłoszone przez posłów.
przez	prep		9		przyimek wprowadzający nazwę środka lub narzędzia czynności	Piła sok przez słomkę.
przez	prep		10		przyimek przyłączający określenie czynności, która służy osiągnięciu komunikowanego w zdaniu celu	Uczczono pamięć zmarłych przez powstanie.
przez	prep		11		przyimek przyłączający określenie okoliczności lub nazwę osoby, która spowodowała dany stan rzeczy, oceniany zazwyczaj jako zły	Wpadł w furię przez zazdrość.
przez	prep		12		przyimek wprowadzający nazwę osoby, z której pomocy lub pośrednictwa ktoś korzysta	Przekażę ci informację przez Piotra.
przez	prep		13		przyimek wprowadzający słowa, którym przypisywane jest w zdaniu określone znaczenie	Co rozumiesz przez to pojęcie?
przez	prep		14		przyimek wprowadzający liczbę, za pomocą której dokonuje się mnożenia lub dzielenia	Podziel dziewięć przez trzy.
przez	prep		15		przyimek przyłączający nazwę litery, która jest używana w danej pisowni	"Wyraz ""nadzieja"" pisze się w dopełniaczu przez ""i""."
przy	prep		1		przyimek komunikujący, że ktoś lub coś znajduje się blisko danej osoby, rzeczy albo danego miejsca	Usiadła przy dziadku.
przy	prep		2		przyimek komunikujący, że zdarzenie, o którym mowa, miało miejsce w obecności danej osoby	Umowę zawarli przy świadkach.
przy	prep		3		przyimek używany w celu porównania kontrastujących ze sobą rzeczy lub osób	Przy rosłym bracie wydawał się niepozorny.
przy	prep		4		przyimek używany dla określenia czasu lub okoliczności zdarzenia, o którym mowa w zdaniu	Grali przy pełnej sali.
przy	prep		5		przyimek komunikujący, że jakaś rzecz, instytucja lub osoba jest w jakiś sposób przyporządkowana innej rzeczy, instytucji lub osobie	Poodpinał guziki przy swetrze. Zaczynał jako asystent przy profesorze.
przy	prep		6		przyimek przyłączający nazwę obiektu, z którym związane są charakteryzowane w zdaniu czynności	Pracuje przy budowie hotelu.
przy	prep		7		przyimek określający przedmiot, który posiada lub który ma do dyspozycji charakteryzowana w zdaniu osoba	Przy władzy są teraz partie prawicowe.
prócz	prep				zobacz „oprócz” 	
spod	prep		1		przyimek komunikujący o ruchu z miejsca położonego niżej lub głębiej niż obiekt nazywany przez rzeczownik	Wyciągnęła rękawiczki spod sterty ubrań.
spod	prep		2		przyimek komunikujący, że ktoś lub coś przybywa lub pochodzi z miejsca położonego w pobliżu miejscowości bądź obiektu, o których mowa	Ich rodzina pochodziła spod Lwowa.
spod	prep		3		przyimek komunikujący, że ktoś spogląda pod czymś, co ma nad oczami	Żołnierze spoglądali na nas spod ciężkich hełmów.
spod	prep		4		przyimek oznaczający wspólne podleganie jakiejś władzy lub wydobycie się z zakresu jakichś oddziaływań	Przestępca uwolnił się spod dozoru policji.
spod	prep		5		przyimek przyłączający określenie przysługującego danej osobie znaku zodiaku	Syn jest spod Raka, a córka spod Lwa.
spomiędzy	prep		1		przyimek informujący, że z miejsca położonego między jakimiś obiektami wysunęła się, wyjrzała lub wyszła rzecz lub osoba, o której mowa w zdaniu	Spomiędzy kamieni ciekła woda.
spomiędzy	prep		2		przyimek informujący, że to, o czym mowa w zdaniu, dotyczy wyróżnionej części zbioru	Spomiędzy setek listów wylosowano trzy.
sponad	prep				przyimek informujący o ruchu z miejsca położonego wyżej niż obiekt lub obszar nazywany przez rzeczownik	Sponad gór wiał wiatr.
spoza	prep		1		przyimek informujący, że ktoś nie należy do grupy osób, instytucji lub organizacji, o której jest mowa	Zabiegali o poparcie posłów spoza koalicji.
spoza	prep		2		przyimek informujący, że ktoś lub coś pochodzi z miejsca położonego poza danym obszarem	Powołano recenzentów spoza Warszawy.
spoza	prep		3		przyimek informujący, że obiekt, o którym mowa, przestał być zasłonięty przedmiotem nazwanym przez rzeczownik	Słońce wyjrzało spoza chmur.
spośród	prep		1		przyimek komunikujący, że to, o czym mowa w zdaniu, dotyczy wyróżnionej części jakiegoś zbioru	Wybrano go spośród zebranych.
spośród	prep		2		przyimek komunikujący, że z miejsca położonego między jakimiś obiektami wysunęła się, wyjrzała lub wyszła rzecz lub osoba, o której mowa w zdaniu	Spośród zarośli wyłaniała się zabytkowa wieża.
sprzed	prep		1		przyimek komunikujący, że to, o czym mowa w zdaniu, pochodzi z okresu wcześniejszego niż wydarzenie nazywane rzeczownikiem	Pieśń ta pochodzi sprzed powstania listopadowego.
sprzed	prep		2		przyimek przyłączający rzeczownik, który określa, ile czasu upłynęło od danego zdarzenia do momentu mówienia	To fotografia sprzed pięciu lat.
sprzed	prep		3		przyimek komunikujący, że dana osoba lub rzecz przestała być w miejscu znajdującym się przed obiektem nazywanym przez rzeczownik	Samochód odjechał sprzed domu.
u	prep	II	1		przyimek komunikujący, że coś jest częścią pewnej rzeczy lub tworzy z czymś pewną całość	Pomalowała paznokcie u nóg.
u	prep	II	2	a	przyimek wprowadzający nazwę osoby, z której usług ktoś korzysta	Zamówił buty u szewca.
u	prep	II	2	b	której ktoś podlega jako wykonawca danej pracy	Praktykowała u samego mistrza.
u	prep	II	3		przyimek komunikujący, że ktoś lub coś znajduje się w pomieszczeniu należącym do danej osoby bądź w miejscu, w którym ona przebywa	Będę u ciebie jutro wieczorem.
u	prep	II	4		przyimek komunikujący o małej odległości między przedmiotem lub miejscem, w którym coś się dzieje, a danym miejscem lub terenem	Wieś leżała u podnóża góry.
u	prep	II	5		przyimek wprowadzający nazwę rzeczy lub osoby, której przysługuje dana cecha	Miała powodzenie u mężczyzn.
w	prep	II	1		przyimek komunikujący, że dana osoba lub rzecz zajmuje część jakiejś przestrzeni, powierzchni	Usiadł w fotelu.
w	prep	II	2		przyimek komunikujący, że dana osoba idzie, jedzie lub wchodzi gdzieś	Rankiem wyruszyli w góry.
w	prep	II	3		przyimek komunikujący, że dana osoba lub rzecz jest zwrócona do jakiegoś miejsca	Dyrygent skierował wzrok w stronę orkiestry.
w	prep	II	4		przyimek łączący się z nazwą obiektu czynności polegającej na zetknięciu się dwóch przedmiotów	Piorun uderzył w stodołę.
w	prep	II	5		przyimek łączący się z nazwami rzeczy, które ludzie wkładają na siebie, a także nazwy opakowań różnych przedmiotów	Najchętniej chodziła w dżinsach.
w	prep	II	6		przyimek łączący się z nazwą przedmiotu, wewnątrz którego lub na powierzchni którego jest otwór	Wypalił dziurę w spodniach.
w	prep	II	7		przyimek występujący w zdaniach, które komunikują, że dany proces zachodzi wewnątrz ciała lub umysłu danej osoby	Szybko zrobiła wszystkie obliczenia w pamięci.
w	prep	II	8		przyimek łączący się z nazwą środka, za pomocą którego coś zostało przedstawione lub pokazane	W telewizji oglądali często programy rozrywkowe.
w	prep	II	9		przyimek łączący się z nazwą zbiorowości, która jest miejscem czyjejś pracy, nauki lub innej działalności	Działał aktywnie w związkach zawodowych.
w	prep	II	10		przyimek łączący się z nazwą grupy, do której ktoś lub coś należy	Był najlepszy w klasie.
w	prep	II	11		przyimek łączący się z nazwą dziedziny, do której coś należy	Stale powstają nowe kierunki w nauce i w sztuce.
w	prep	II	12		przyimek łączący się z określeniami czyjegoś stanu psychicznego lub czyjejś sytuacji materialnej	Przyszła do szkoły w wyśmienitym nastroju.
w	prep	II	13		przyimek wprowadzający charakterystykę okoliczności towarzyszących jakiemuś zdarzeniu	Słuchali kazania w milczeniu.
w	prep	II	14		przyimek łączący się z nazwą zjawiska atmosferycznego towarzyszącego jakiejś czynności	Nie wychodź z domu w taką śnieżycę.
w	prep	II	15		przyimek łączący się z określeniem czasu zdarzenia	W lipcu wyjechał na urlop.
w	prep	II	16		przyimek tworzący wraz z określeniem odcinka czasu wyrażenie informujące o długości trwania jakiegoś procesu	W trzy lata zrobił doktorat.
w	prep	II	17		przyimek łączący się z nazwą zdarzenia, któremu towarzyszy inne, toczące się równolegle do pierwszego	Dziadkowie zginęli w powstaniu.
w	prep	II	18		przyimek łączący się z wyrażeniem określającym formę, jaką ma dany obiekt lub jaka została mu nadana	Stoły ustawiono w podkowę.
w	prep	II	19		przyimek łączący się z nazwą materiału, z którego coś zostało wykonane	Michał Anioł rzeźbił w marmurze.
w	prep	II	20		przyimek łączący się z określeniem wzoru lub deseniu na jakimś materiale	Kup papier w kratkę.
w	prep	II	21		przyimek łączący się z nazwą nowego obiektu lub określeniem nowej postaci istniejącego już obiektu, który ukształtował się w wyniku jakiejś zmiany	Pąki rozwinęły się w kwiaty.
w	prep	II	22		przyimek łączący się z określeniem liczby i ilości	Przygotuj to sprawozdanie w dziesięciu kopiach.
w	prep	II	23		przyimek komunikujący, pod jakim względem przysługuje danej osobie lub rzeczy jakaś cecha	Jabłka były cierpkie w smaku.
w	prep	II	24		przyimek wprowadzający określenie motywu lub powodu czyjegoś działania	Pojechała do miasta w poszukiwaniu leku.
w	prep	II	25		przyimek łączący się z określeniem celu czynności	Pojechał w odwiedziny do babci.
w	prep	II	26		przyimek łączący dwie formy tego samego rzeczownika w konstrukcję, która komunikuje, że dane zdarzenie się powtarza albo dany przedmiot jest bardzo podobny do innego, tego samego rodzaju	Dzień w dzień zapraszała gości.
w	prep	II	27		przyimek wprowadzający wyrażenie, za pomocą którego mówiący wzywa lub nakłania kogoś do określonego działania	W nogi!
wbrew	prep			a	przyimek komunikujący, że coś stało się w sposób niezgodny z tym, o czym jest mowa	Postąpił wbrew przyjętym konwencjom.
wbrew	prep			b	lub komunikujący, że dana osoba nie chciała, by się zdarzyło to, o czym jest mowa	Wbrew ojcu poszła do klasztoru.
wedle	prep				zobacz „według” 	
według	prep		1		przyimek wskazujący na zgodność czegoś z czymś	Pociąg przyjechał według rozkładu.
według	prep		2		przyimek wskazujący na osobę, książkę lub inne źródło przytoczonej w zdaniu informacji	Według zeznań świadków oskarżony znał ofiarę od dawna.
wewnątrz	prep	I			przyimek komunikujący, że to, o czym mowa w zdaniu, znajduje się lub odbywa w granicach zamkniętej przestrzeni lub w obrębie jakiejś grupy	
wkoło	prep	I			zobacz „wokół I” 	
wobec	prep		1		przyimek przyłączający nazwę osoby, instytucji lub organizacji, do której odnosi się charakteryzowana w zdaniu postawa lub czynność	Wobec handlarzy narkotyków stosowano surowe kary.
wobec	prep		2		przyimek przyłączający charakterystykę okoliczności, zwykle niekorzystnych, które pociągnęły za sobą konsekwencje przedstawione w zdaniu	Wobec zagrożenia lawinowego zrezygnowali ze wspinaczki.
wobec	prep		3		przyimek wprowadzający podstawę porównania charakteryzowanego w zdaniu zjawiska lub przedmiotu	Wysiłek był niewielki wobec oczekiwanych rezultatów.
wobec	prep		4		przyimek wraz z rzeczownikiem nazywającym osobę komunikujący o obecności danej osoby w czasie danego zdarzenia	Przeprosiła nauczyciela wobec całej klasy.
wokoło	prep	I			zobacz „wokół I” 	
wokół	prep	I	1		przyimek komunikujący, że to, o czym mowa w zdaniu, ma miejsce ze wszystkich stron czegoś lub kogoś znajdującego się w środku	Wielkie ćmy krążyły wokół lampy.
wokół	prep	I	2		przyimek określający centralne miejsce lub środowisko, w którym są dokonywane charakteryzowane działania	Potrafiła skupić wokół siebie niemałą grupę uczniów.
wokół	prep	I	3		przyimek określający główny temat tego, o czym mowa w zdaniu	Ożywiona dyskusja toczyła się wokół lustracji.
